,description,id,menu_item,price,rest_name
1044,"An infusion of rooibos, steamed milk, syrup, vanilla and cinnamon, topped with velvety foam.",1Tj0HSSnPgHOj1alfcoXlQ,Tazo Vanilla Rooibos Tea Latte,,Starbucks
1045,A harmonious blend of green tea with lemongrass and spearmint.,1Tj0HSSnPgHOj1alfcoXlQ,Tazo Zen Brewed Tea,,Starbucks
1046,"One of our rich, flavorful brewed coffees, selected to showcase our roasting and blending artistry.",1Tj0HSSnPgHOj1alfcoXlQ,Bold Pick of the Day,,Starbucks
1047,Brewed coffee and steamed milk.,1Tj0HSSnPgHOj1alfcoXlQ,Caffe Misto,,Starbucks
1048,A coffee made for in showcases the nuances of every cup.,1Tj0HSSnPgHOj1alfcoXlQ,Clover Brewed Coffee,,Starbucks
1049,A convenient carrier filled with 96 fl. oz. of brewed coffee.,1Tj0HSSnPgHOj1alfcoXlQ,Coffee Traveler,,Starbucks
1050,"A smooth, balanced brew from a specialty blend of decaffeinated coffees.",1Tj0HSSnPgHOj1alfcoXlQ,Decaf Pike Place Roast,,Starbucks
1051,Freshly brewed Starbucks Terraza blend served chilled and slightly sweetened on ice.,1Tj0HSSnPgHOj1alfcoXlQ,Iced Coffee,,Starbucks
1052,Freshly brewed Starbucks Terraza blend served chilled and slightly sweetened on ice.,1Tj0HSSnPgHOj1alfcoXlQ,Iced Coffee with Milk,,Starbucks
1053,"A smooth, balanced brew from a specialty roast of blended coffees.",1Tj0HSSnPgHOj1alfcoXlQ,Pike Place Roast,,Starbucks
1054,Steamed milk with vanilla and mocha-flavored syrups. Topped with sweetened whipped cream and chocolate-flavored drizzle.,1Tj0HSSnPgHOj1alfcoXlQ,Hot Chocolate,,Starbucks
1055,"Steamed milk with peppermint, mocha and vanilla flavored syrups, sweetened whipped cream and dark chocolate curls.",1Tj0HSSnPgHOj1alfcoXlQ,Peppermint Hot Chocolate,,Starbucks
1056,"Hot chocolate with mocha sauce, toffee nut and vanilla syrups, topped with sweetened whipped cream, a caramel drizzle and sprinkled with our sea salt and Hawaiian Turbinado sugar topping.",1Tj0HSSnPgHOj1alfcoXlQ,Salted Caramel Hot Chocolate,,Starbucks
1057,A traditional hot chocolate beverage made with white chocolate and steamed milk topped with whipped cream.,1Tj0HSSnPgHOj1alfcoXlQ,White Hot Chocolate,,Starbucks
1058,"Rich, full-bodied espresso with hot water in true European style.",1Tj0HSSnPgHOj1alfcoXlQ,Caffe American,,Starbucks
1059,"Rich, full-bodied espresso in steamed milk, lightly topped with foam.",1Tj0HSSnPgHOj1alfcoXlQ,Caffe Latte,,Starbucks
1060,Espresso with bitter sweet mocha sauce and steamed milk. Topped with sweetened whipped cream.,1Tj0HSSnPgHOj1alfcoXlQ,Caffe Mocha,,Starbucks
1061,"Espresso with steamed milk, topped with a deep layer of foam.",1Tj0HSSnPgHOj1alfcoXlQ,Cappuccino,,Starbucks
1062,"Freshly steamed milk with vanilla-flavored syrup, marked with espresso and finished with caramel sauce.",1Tj0HSSnPgHOj1alfcoXlQ,Caramel Macchiato,,Starbucks
1063,Espresso with steamed milk and cinnamon dolce flavored syrup. Topped with sweetened whipped cream and cinnamon dolce topping.,1Tj0HSSnPgHOj1alfcoXlQ,Cinnamon Dolce Latte,,Starbucks
1064,Made with our own espresso roast.,1Tj0HSSnPgHOj1alfcoXlQ,Espresso,,Starbucks
1065,Espresso topped with whipped cream.,1Tj0HSSnPgHOj1alfcoXlQ,Espresso con Panna,,Starbucks
1066,Espresso topped with steamed milk foam.,1Tj0HSSnPgHOj1alfcoXlQ,Espresso Macchiato,,Starbucks
1067,"Espresso and steamed milk, flavored with syrup.",1Tj0HSSnPgHOj1alfcoXlQ,Flavored Latte,,Starbucks
1068,"Rich, full-bodied espresso combined with water and chilled with ice.",1Tj0HSSnPgHOj1alfcoXlQ,Iced Caffe Americano,,Starbucks
1069,Full-bodied espresso plus cold milk and poured over ice.,1Tj0HSSnPgHOj1alfcoXlQ,Iced Caffe Latte,,Starbucks
1070,Espresso combined with bittersweet mocha sauce and milk over ice. Topped with sweetened whipped cream.,1Tj0HSSnPgHOj1alfcoXlQ,Iced Caffe Mocha,,Starbucks
1071,"Espresso combined with vanilla-flavored syrup, milk and caramel sauce over ice.",1Tj0HSSnPgHOj1alfcoXlQ,Iced Caramel Macchiato,,Starbucks
1072,"Espresso, milk and cinnamon dolce flavored syrup served over ice. Topped with sweetened whipped cream and cinnamon dolce sprinkles.",1Tj0HSSnPgHOj1alfcoXlQ,Iced Cinnamon Dolce Latte,,Starbucks
1073,"Full-bodied espresso with cold milk and choice of syrup, poured over ice.",1Tj0HSSnPgHOj1alfcoXlQ,Iced Flavored Latte,,Starbucks
1074,"Espresso, milk, mocha-flavored sauce and peppermint-flavored syrup over ice. Topped with sweetened whipped cream and chocolate curls.",1Tj0HSSnPgHOj1alfcoXlQ,Iced Peppermint Mocha,,Starbucks
1075,"Espresso, milk, white chocolate flavored sauce and peppermint flavored syrup on ice. Topped with sweetened whipped cream.",1Tj0HSSnPgHOj1alfcoXlQ,Iced Peppermint White Chocolate Mocha,,Starbucks
1076,"Rich, full-bodied espresso, nonfat milk and a sugar-free flavored syrup on ice.",1Tj0HSSnPgHOj1alfcoXlQ,Iced Skinny Flavored Latte,,Starbucks
1077,"Espresso, milk and white chocolate flavored sauce poured over ice. Topped with sweetened whipped cream.",1Tj0HSSnPgHOj1alfcoXlQ,Iced White Chocolate Mocha,,Starbucks
1078,"Bittersweet skinny mocha sauce, espresso and non-fat milk served over ice.",1Tj0HSSnPgHOj1alfcoXlQ,Iced Skinny Mocha,,Starbucks
1079,"Rich, full-bodied espresso blended with milk and vanilla syrup, served over ice.",1Tj0HSSnPgHOj1alfcoXlQ,Iced Vanilla Latte,,Starbucks
1080,"Espresso, steamed milk, mocha sauce and peppermint flavored syrup, topped with sweetened whipped cream and dark chocolate curls.",1Tj0HSSnPgHOj1alfcoXlQ,Peppermint Mocha,,Starbucks
1081,Espresso with white chocolate and peppermint flavored syrups and steamed milk. Topped with sweetened whipped cream and dark chocolate curls.,1Tj0HSSnPgHOj1alfcoXlQ,Peppermint White Chocolate Mocha,,Starbucks
1082,"Espresso and steamed milk, blended with mocha sauce and toffee nut flavored syrup, sprinkled with salt topping and drizzled with caramel.",1Tj0HSSnPgHOj1alfcoXlQ,Peppermint White Chocolate Mocha,,Starbucks
1083,A lighter version of our rich and creamy handcrafted classic.,1Tj0HSSnPgHOj1alfcoXlQ,Skinny Caramel Macchiato,,Starbucks
1084,"Espresso, steamed nonfat milk and sugar-free cinnamon dolce flavored syrup with cinnamon dolce topping and no whipped cream.",1Tj0HSSnPgHOj1alfcoXlQ,Skinny Cinnamon Dolce Latte,,Starbucks
1085,"Espresso, steamed nonfat milk and a sugar-free flavored syrup.",1Tj0HSSnPgHOj1alfcoXlQ,Skinny Flavored Latte,,Starbucks
1086,"Bittersweet skinny mocha sauce, espresso and steamed non-fat milk, lightly topped with foam.",1Tj0HSSnPgHOj1alfcoXlQ,Skinny Mocha,,Starbucks
1087,"Rich, full-bodied espresso blended with creamy steamed milk and vanilla syrup.",1Tj0HSSnPgHOj1alfcoXlQ,Vanilla Latte,,Starbucks
1088,Espresso with white chocolate flavored sauce and steamed milk. Topped with sweetened whipped cream.,1Tj0HSSnPgHOj1alfcoXlQ,White Chocolate Mocha,,Starbucks
1089,"Coffee with vanilla bean powder, blended with milk and ice. Topped with sweetened whipped cream.",1Tj0HSSnPgHOj1alfcoXlQ,Caffe Vanilla Frappuccino,,Starbucks
1090,Coffee flavored with vanilla and blended with milk and ice and fewer calories.,1Tj0HSSnPgHOj1alfcoXlQ,Caffe Vanilla Frappuccino Light,,Starbucks
1091,"Coffee blended with caramel sauce, milk and ice. Topped with whipped cream and caramel sauce.",1Tj0HSSnPgHOj1alfcoXlQ,Caramel Frappuccino,,Starbucks
1092,"Coffee blended with caramel sauce, milk and ice and fewer calories.",1Tj0HSSnPgHOj1alfcoXlQ,Caramel Frappuccino Light,,Starbucks
1093,"Mocha sauce blended with vanilla syrup, chocolaty chips, milk and ice, and topped with chocolaty whipped cream and chocolate cookie crumbles.",1Tj0HSSnPgHOj1alfcoXlQ,Chocolate Cookie Crumble Frappuccino,,Starbucks
1094,"A creamy blend of milk, sweet cinnamon flavored syrup and ice. Topped with sweetened whipped cream and cinnamon sprinkles.",1Tj0HSSnPgHOj1alfcoXlQ,Cinnamon Dolce Creme Frappuccino,,Starbucks
1095,"Coffee with cinnamon dolce flavored syrup, blended with milk and ice. Topped with sweetened whipped cream and our cinnamon dolce topping.",1Tj0HSSnPgHOj1alfcoXlQ,Cinnamon Dolce Frappuccino,,Starbucks
1096,"Coffee flavored with cinnamon syrup, blended with milk and ice and fewer calories.",1Tj0HSSnPgHOj1alfcoXlQ,Cinnamon Dolce Frappuccino Light,,Starbucks
1097,"A blend of milk, ice and coconut-flavored syrup, blended and topped with sweetened whipped cream and toasted coconut flakes.",1Tj0HSSnPgHOj1alfcoXlQ,Coconut Creme Frappuccino,,Starbucks
1098,Coffee blended with milk and ice.,1Tj0HSSnPgHOj1alfcoXlQ,Coffee Frappuccino,,Starbucks
1099,"A delicious and refreshing blend of coffee, milk and ice and fewer calories.",1Tj0HSSnPgHOj1alfcoXlQ,Coffee Frappuccino Light,,Starbucks
1100,"A creamy blend of rich mocha-flavored sauce, chocolaty chips, milk and ice. Topped with sweetened whipped cream and mocha drizzle.",1Tj0HSSnPgHOj1alfcoXlQ,Double Chocolaty Chip Frappuccino Blended Creme,,Starbucks
1101,"Coffee with espresso, blended with milk and ice.",1Tj0HSSnPgHOj1alfcoXlQ,Espresso Frappuccino,,Starbucks
1102,"Coffee with rich mocha-flavored sauce blended with milk, chocolaty chips and ice. Topped with sweetened whipped cream and chocolate-flavored drizzle.",1Tj0HSSnPgHOj1alfcoXlQ,Java Chip Frappuccino,,Starbucks
1103,"Coffee with rich mocha-flavored sauce blended with milk, chocolaty chips and ice and fewer calories.",1Tj0HSSnPgHOj1alfcoXlQ,Java Chip Frappuccino Light,,Starbucks
1104,"Rich mocha sauce and coconut-flavored syrup blended with coffee, fresh milk, and ice. Topped with sweetened whipped cream, mocha drizzle and toasted coconut flakes.",1Tj0HSSnPgHOj1alfcoXlQ,Mocha Coconut Frappuccino,,Starbucks
1105,"Coffee blended with rich mocha sauce, coconut-flavored syrup, nonfat milk, ice and fewer calories.",1Tj0HSSnPgHOj1alfcoXlQ,Mocha Coconut Frappuccino Light,,Starbucks
1106,Coffee with rich mocha-flavored sauce blended with milk and ice. Topped with sweetened whipped cream.,1Tj0HSSnPgHOj1alfcoXlQ,Mocha Frappuccino,,Starbucks
1107,Coffee with rich mocha sauce blended with milk and ice.,1Tj0HSSnPgHOj1alfcoXlQ,Mocha Light Frappuccino,,Starbucks
1108,"Coffee blended with flavored peppermint syrup, rich mocha sauce, milk and ice. Topped with sweetened whipped cream and dark chocolate curls.",1Tj0HSSnPgHOj1alfcoXlQ,Peppermint Mocha Frappuccino,,Starbucks
1109,"Coffee blended with flavored peppermint syrup, rich mocha sauce, nonfat milk and ice.",1Tj0HSSnPgHOj1alfcoXlQ,Peppermint Mocha Frappuccino Light,,Starbucks
1110,Strawberries and milk blended with ice and topped with a swirl of whipped cream.,1Tj0HSSnPgHOj1alfcoXlQ,Strawberries & Creme Frappuccino Blended Creme,,Starbucks
1111,"A creamy blend of spicy Tazo chai, milk and ice. Topped with sweetened whipped cream and a dash of cinnamon.",1Tj0HSSnPgHOj1alfcoXlQ,Tazo Chai Frappuccino Blended Creme,,Starbucks
1112,"A refreshing blend of sweetened Matcha green tea, milk and ice. Topped with sweetened whipped cream.",1Tj0HSSnPgHOj1alfcoXlQ,Tazo Green Tea Frappuccino Blended Creme,,Starbucks
1113,"A rich and creamy blend of vanilla bean, milk and ice. Topped with whipped cream.",1Tj0HSSnPgHOj1alfcoXlQ,Vanilla Bean Creme Frappuccino Blended Creme,,Starbucks
1114,"A rich and creamy blend of white chocolate flavored sauce, milk and ice. Topped with sweetened whipped cream.",1Tj0HSSnPgHOj1alfcoXlQ,White Chocolate Creme Frappuccino Blended Creme,,Starbucks
1115,"Coffee and white chocolate flavored sauce, blended with milk and ice. Topped with sweetened whipped cream.",1Tj0HSSnPgHOj1alfcoXlQ,White Chocolate Mocha Frappuccino Blended,,Starbucks
1116,"An invigorating blend of espresso, cinnamon, caramel syrup, B vitamins, guarana and ginseng.",1Tj0HSSnPgHOj1alfcoXlQ,Starbucks Doubleshot Energy Cinnamon Dolce,,Starbucks
1117,"A powerful brew of espresso, B vitamins, guarana, ginseng and natural milk proteins.",1Tj0HSSnPgHOj1alfcoXlQ,Starbucks Doubleshot Energy Coffee Drink,,Starbucks
1118,"A sweet blend of espresso, mocha syrup, B vitamins, guarana, ginseng and natural milk proteins.",1Tj0HSSnPgHOj1alfcoXlQ,Starbucks Doubleshot Energy Mocha Drink,,Starbucks
1119,"An invigorating blend of espresso, low-fat cream, vanilla, guarana and ginseng.",1Tj0HSSnPgHOj1alfcoXlQ,Starbucks Doubleshot Energy Vanilla Drink,,Starbucks
1120,"Chilled espresso, mellowed with a touch of cream.",1Tj0HSSnPgHOj1alfcoXlQ,Starbucks Doubleshot Espresso,,Starbucks
1121,"Rich, full-bodied espresso mellowed with a dash of low-fat cream.",1Tj0HSSnPgHOj1alfcoXlQ,Starbucks Doubleshot Light Espresso,,Starbucks
1122,A creamy blend of coffee and low-fat milk.,1Tj0HSSnPgHOj1alfcoXlQ,Starbucks Bottled Coffee Frappuccino Coffee,,Starbucks
1123,"A decadently rich blend of coffee, milk and dark chocolate flavors.",1Tj0HSSnPgHOj1alfcoXlQ,Starbucks Bottled Dark Chocolate Mocha Frappuccino Coffee,,Starbucks
1124,"A delicious, low-fat blend of coffee, milk and rich, chocolaty taste.",1Tj0HSSnPgHOj1alfcoXlQ,Starbucks Bottled Mocha Frappuccino Coffee,,Starbucks
1125,"Coffee, low-fat milk and vanilla",1Tj0HSSnPgHOj1alfcoXlQ,Starbucks Bottled Vanilla Frappuccino Coffee,,Starbucks
1126,A sweet and sparkling pick-me-up.,1Tj0HSSnPgHOj1alfcoXlQ,Starbucks Refreshers Strawberry Lemonade,,Starbucks
1127,Sparkling energy in a deliciously fruity beverage.,1Tj0HSSnPgHOj1alfcoXlQ,Starbucks Refreshers Orange Melon,,Starbucks
1128,Sparkling berry flavors with an energizing twist.,1Tj0HSSnPgHOj1alfcoXlQ,Starbucks Refreshers Raspberry Pomegranate,,Starbucks
1129,Fresh apples and cinnamon baked in a shortbread crust and finished with a sprinkle of sugar.,1VQJyXwDakcHa-RZUCUe9w,Apple Pie,,Starbucks
1130,"Vanilla cake and icing, dipped in a pink chocolaty coating with white sprinkles.",1VQJyXwDakcHa-RZUCUe9w,Birthday Cake Pop,,Starbucks
1131,"Brown sugar, cinnamon and walnuts wrapped in shortbread crust and topped with a cinnamon streusel and white glaze drizzle.",1VQJyXwDakcHa-RZUCUe9w,Brown Sugar Walnut Tart,,Starbucks
1132,Tart cherries baked in a shortbread pie crust and topped with a sprinkle of sugar.,1VQJyXwDakcHa-RZUCUe9w,Cherry Pie,,Starbucks
1133,"Vanilla cream frosting between two cocoa chocolate cakes, drizzled with white icing.",1VQJyXwDakcHa-RZUCUe9w,Chocolate Creme Whoopie Pie,,Starbucks
1134,Shortbread crust filled with rich chocolate hazelnut spread topped with chocolate drizzle.,1VQJyXwDakcHa-RZUCUe9w,Chocolate Hazelnut Tart,,Starbucks
1135,"Chocolate cake, raspberry jam and butter cream icing dipped in dark chocolate and finished with raspberry powder and chocolate drizzle.",1VQJyXwDakcHa-RZUCUe9w,Raspberry Truffle Cake Pop,,Starbucks
1136,Cream cheese frosting and two small red velvet cakes.,1VQJyXwDakcHa-RZUCUe9w,Red Velvet Whoopie Pie,,Starbucks
1137,"Vanilla cake and Starbucks coffee with vanilla icing, dipped in mocha flavored chocolaty coating, with a chocolate coffee bean.",1VQJyXwDakcHa-RZUCUe9w,Tiramisu Cake Pop,,Starbucks
1138,"Bacon, parmesan frittata, and aged gouda cheese on an artisan roll.",1VQJyXwDakcHa-RZUCUe9w,Bacon & Gouda Artisan Breakfast Sandwich,,Starbucks
1139,"Chicken sausage, cage-free egg white and fire-roasted veggies in a wheat wrap.",1VQJyXwDakcHa-RZUCUe9w,Chicken Sausage Breakfast Wrap,,Starbucks
1140,"Ham, cheddar cheese and parmesan frittata on an artisan roll.",1VQJyXwDakcHa-RZUCUe9w,Ham & Cheddar Artisan Breakfast Sandwich,,Starbucks
1141,"Savory sausage, egg and aged cheddar cheese on a toasty English muffin.",1VQJyXwDakcHa-RZUCUe9w,Sausage & Cheddar Classic Breakfast Sandwich,,Starbucks
1142,"A wheat wrap filled with cage-free egg white, spinach, feta cheese and tomatoes.",1VQJyXwDakcHa-RZUCUe9w,Spinach & Feta Breakfast Wrap,,Starbucks
1143,Hearty whole grain oatmeal.,1VQJyXwDakcHa-RZUCUe9w,Starbucks Perfect Oatmeal,,Starbucks
1144,Reduced-fat turkey bacon with cage-free egg white and white cheddar cheese on an English muffin.,1VQJyXwDakcHa-RZUCUe9w,Turkey Bacon & White Cheddar Classic Breakfast Sandwich,,Starbucks
1145,"Vegetables, egg and Monterey Jack cheese on an artisan roll.",1VQJyXwDakcHa-RZUCUe9w,Veggie & Monterey Jack Artisan Breakfast Sandwich,,Starbucks
1146,"Brie, Gouda, two-year aged cheddar cheeses, nine-grain crackers, apples, dried cranberries and roasted almonds.",1VQJyXwDakcHa-RZUCUe9w,Cheese & Fruit,,Starbucks
1147,"Hummus, grilled white chicken strips, cucumber and carrot sticks, grape tomatoes and wheat pita.",1VQJyXwDakcHa-RZUCUe9w,Chicken & Hummus,,Starbucks
1148,"Chicken, red lettuce, carrots, cabbage, cilantro, chopped peanuts and peanut sauce. Dark chocolate.",1VQJyXwDakcHa-RZUCUe9w,Chicken Lettuce Wraps,,Starbucks
1149,"Whole-wheat tortillas, white chicken strips, pepper jack cheese, lime-cilantro slaw and tomato avocado salsa. Dark chocolate.",1VQJyXwDakcHa-RZUCUe9w,Chipotle Chicken Wraps,,Starbucks
1150,"Cage-free egg, white cheddar cheese, honey peanut butter spread, multigrain muesli bread, apples and grapes.",1VQJyXwDakcHa-RZUCUe9w,Protein,,Starbucks
1151,"Prosciutto, peppered and dry salami, Asiago cheese, rustic crackers and olives. Dark chocolate.",1VQJyXwDakcHa-RZUCUe9w,Salami & Cheese,,Starbucks
1152,"Noodles, broccoli, carrots, red pepper, snap peas, with tofu, pickled cucumbers and sesame peanuts. Dark chocolate.",1VQJyXwDakcHa-RZUCUe9w,Sesame Noodles,,Starbucks
1153,"Albacore tuna mixed with relish, celery and carrots, cheddar cheese, multi-grain crackers and blanched green beans.",1VQJyXwDakcHa-RZUCUe9w,Tuna Salad,,Starbucks
1154,A delicious medley of seasonal fruit.,1VQJyXwDakcHa-RZUCUe9w,Deluxe Fruit Blend,,Starbucks
1155,"Natural chicken breast with sour cream green chili spread, bell pepper and pepper jack cheese on flatbread.",1VQJyXwDakcHa-RZUCUe9w,Chicken Santa Fe Panini,,Starbucks
1156,"Classic egg salad with dill, mustard, celery and lettuce on whole-wheat bread.",1VQJyXwDakcHa-RZUCUe9w,Egg Salad Sandwich,,Starbucks
1157,Natural black forest ham and Swiss cheese with dijon mustard on a piccolo roll.,1VQJyXwDakcHa-RZUCUe9w,Ham & Swiss Panini,,Starbucks
1158,"Roma tomato, mozzarella, spinach and basil pesto on a piccolo roll.",1VQJyXwDakcHa-RZUCUe9w,Roasted Tomato & Mozzarella Panini,,Starbucks
1159,"Roasted zucchini, eggplant, and red peppers with baby spinach and provolone cheese on focaccia bread.",1VQJyXwDakcHa-RZUCUe9w,Roasted Vegetable Panini,,Starbucks
1160,Roasted chicken breast with cranberries and tarragon dressing on whole-wheat bread.,1VQJyXwDakcHa-RZUCUe9w,Tarragon Chicken Salad Sandwich,,Starbucks
1161,Sliced turkey breast with Swiss cheese and lettuce on wheat bread.,1VQJyXwDakcHa-RZUCUe9w,Turkey & Swiss Sandwich,,Starbucks
1162,A wholesome multigrain roll with raisins.,1VQJyXwDakcHa-RZUCUe9w,8-Grain Roll,,Starbucks
1163,"A muffin with the goodness of apple, cherries, raisins, dried cranberries and bran.",1VQJyXwDakcHa-RZUCUe9w,Apple Bran Muffin,,Starbucks
1164,An apple pastry spiced with cinnamon and covered in icing.,1VQJyXwDakcHa-RZUCUe9w,Apple Fritter,,Starbucks
1165,Moist slices of banana bread packed with real bananas and walnuts.,1VQJyXwDakcHa-RZUCUe9w,Banana Nut Loaf,,Starbucks
1166,A vanilla doughnut topped with pink vanilla icing and white sprinkles.,1VQJyXwDakcHa-RZUCUe9w,Birthday Cake Mini Doughnut,,Starbucks
1167,An oat-crust layered blueberry treat topped with buttery streusel.,1VQJyXwDakcHa-RZUCUe9w,Blueberry Oat Bar,,Starbucks
1168,A moist scone studded with blueberries and topped with sugar crystals.,1VQJyXwDakcHa-RZUCUe9w,Blueberry Scone,,Starbucks
1169,"A moist, flavorful muffin packed with juicy blueberries.",1VQJyXwDakcHa-RZUCUe9w,Bountiful Blueberry Muffin,,Starbucks
1170,A true European-style classic croissant,1VQJyXwDakcHa-RZUCUe9w,Butter Croissant,,Starbucks
1171,A flaky pastry folded around a generous serving of cream cheese filling.,1VQJyXwDakcHa-RZUCUe9w,Cheese Danish,,Starbucks
1172,Chocolate cake topped with pink cream cheese icing and a sprinkle of non-pareils.,1VQJyXwDakcHa-RZUCUe9w,Chocolate Bloom Cupcake,,Starbucks
1173,"A large buttery, chewy cookie loaded with premium chocolate chunks.",1VQJyXwDakcHa-RZUCUe9w,Chocolate Chunk Cookie,,Starbucks
1174,Chocolate bread with warm cinnamon notes topped with cocoa-cinnamon crust.,1VQJyXwDakcHa-RZUCUe9w,Chocolate Cinnamon Bread,,Starbucks
1175,"A light, flaky pastry with chocolate.",1VQJyXwDakcHa-RZUCUe9w,Chocolate Croissant,,Starbucks
1176,A small chocolate-flavored doughnut with sweet vanilla icing and sparkle sugar.,1VQJyXwDakcHa-RZUCUe9w,Chocolate Mini Sparkle Doughnut,,Starbucks
1177,A small chocolate-flavored doughnut with sweet vanilla icing and sparkle sugar.,1VQJyXwDakcHa-RZUCUe9w,Chocolate Mini Sparkle Doughnut,,Starbucks
1178,"A bagel topped with Cheddar cheese, poppy seeds, sesame seeds, onion and garlic.",1VQJyXwDakcHa-RZUCUe9w,Chonga Bagel,,Starbucks
1179,"A buttery scone with cinnamon chips, topped with sweet icing and brown sugar crystals.",1VQJyXwDakcHa-RZUCUe9w,Cinnamon Chip Scone,,Starbucks
